timestamp,turbine_id,site_wind_speed,wind_speed,power_kw,rotor_speed_rpm,generator_speed_rpm,pitch_angle_deg,yaw_misalignment_deg,ambient_temp_c,nacelle_temp_c,gear_oil_temp_c,vibration_g_rms,status_code,alarm_code,grid_event
2025-01-07 04:20:00,T01,5.786,6.092,261.682,43.775,2180.231,2.0,-0.21,22.706,35.241,40.867,0.535,0,,
2025-01-07 04:20:00,T02,5.786,5.115,154.677,33.774,1678.886,2.0,-1.615,12.997,17.604,36.438,0.623,0,,
2025-01-07 04:20:00,T03,5.786,5.588,202.003,38.581,1930.957,2.0,-0.12,12.708,23.95,39.442,0.634,0,,
2025-01-07 04:20:00,T04,5.786,5.623,205.674,39.125,1963.57,2.0,-0.725,13.586,23.405,31.988,0.634,0,,
2025-01-07 04:20:00,T05,5.786,4.738,123.086,30.726,1524.883,2.0,0.979,14.587,24.603,39.771,0.472,0,,
2025-01-07 04:30:00,T01,5.724,6.152,269.466,43.821,2195.215,2.0,0.059,26.152,41.269,48.589,0.38,0,,
2025-01-07 04:30:00,T02,5.724,5.259,166.26,37.182,1845.847,2.0,-5.225,13.826,16.586,36.156,0.342,0,,
2025-01-07 04:30:00,T03,5.724,5.196,162.076,35.746,1798.549,2.0,1.88,15.145,23.647,37.149,0.414,0,,
2025-01-07 04:30:00,T04,5.724,5.356,176.722,36.846,1839.133,2.0,3.657,12.4,26.349,36.159,0.751,0,,
2025-01-07 04:30:00,T05,5.724,4.698,119.819,33.404,1662.053,2.0,-1.783,13.415,25.382,36.299,0.456,0,,
2025-01-07 04:40:00,T01,3.586,3.692,57.891,24.309,1210.235,2.0,-3.636,20.336,29.521,42.335,0.572,0,,
2025-01-07 04:40:00,T02,3.586,3.602,53.733,25.459,1265.945,2.0,-3.819,7.548,18.429,33.815,0.521,0,,
2025-01-07 04:40:00,T03,3.586,3.192,37.586,23.098,1164.85,2.0,-1.677,23.249,35.257,43.851,0.514,0,,
2025-01-07 04:40:00,T04,3.586,3.745,60.809,26.94,1336.927,2.0,-0.413,15.249,26.103,40.131,0.539,0,,
2025-01-07 04:40:00,T05,3.586,3.238,39.002,20.937,1061.516,2.0,-4.009,20.102,29.473,42.033,0.435,0,,
2025-01-07 04:50:00,T01,6.227,5.978,247.293,41.016,2039.897,2.0,-0.216,16.896,22.697,31.183,0.673,0,,
2025-01-07 04:50:00,T02,6.227,6.452,308.497,43.438,2167.97,2.0,4.137,20.37,31.038,48.038,0.504,0,,
2025-01-07 04:50:00,T03,6.227,6.041,254.235,42.083,2108.519,2.0,2.788,25.581,31.364,48.472,0.447,0,,
2025-01-07 04:50:00,T04,6.227,5.415,181.202,39.135,1965.148,2.0,-5.582,20.534,31.043,51.305,0.624,0,,
2025-01-07 04:50:00,T05,6.227,5.123,155.051,35.542,1774.91,2.0,2.878,16.61,18.962,38.048,0.387,0,,
2025-01-07 05:00:00,T01,10.027,10.184,1216.826,71.434,3588.142,2.0,-3.161,14.005,24.314,37.158,0.617,0,,
2025-01-07 05:00:00,T02,10.027,9.708,1058.151,66.17,3313.85,2.0,1.164,20.111,24.095,46.59,0.489,0,,
2025-01-07 05:00:00,T03,10.027,8.964,830.991,62.73,3145.893,2.0,-2.693,14.845,23.17,36.067,0.621,0,,
2025-01-07 05:00:00,T04,10.027,9.19,897.508,64.982,3236.911,2.0,-1.337,13.428,18.656,40.512,0.64,0,,
2025-01-07 05:00:00,T05,10.027,8.707,762.803,61.361,3070.837,2.0,-1.919,21.126,29.204,39.88,0.543,0,,
2025-01-07 05:10:00,T01,19.014,18.211,1971.042,127.413,6388.671,11.772,-5.645,21.121,30.266,36.823,0.685,0,,
2025-01-07 05:10:00,T02,19.014,18.551,1972.741,128.967,6446.582,13.373,-5.476,19.651,30.128,33.152,0.444,0,,
2025-01-07 05:10:00,T03,19.014,17.395,1997.054,123.384,6167.232,11.519,1.796,16.788,28.013,38.431,0.577,0,,
2025-01-07 05:10:00,T04,19.014,17.287,1994.732,120.17,6007.816,12.087,-2.402,21.652,28.016,49.587,0.679,0,,
2025-01-07 05:10:00,T05,19.014,16.635,1995.255,116.005,5797.285,12.656,2.28,8.027,14.629,25.338,0.485,0,,
2025-01-07 05:20:00,T01,2.143,2.172,0.0,16.663,824.808,2.0,2.001,21.055,26.655,40.312,0.618,0,,
2025-01-07 05:20:00,T02,2.143,1.782,0.0,10.896,548.989,2.0,-6.917,27.614,34.814,48.019,0.413,0,,
2025-01-07 05:20:00,T03,2.143,1.908,0.0,13.58,681.087,2.0,1.428,20.074,37.461,41.802,0.482,0,,
2025-01-07 05:20:00,T04,2.143,1.899,0.0,12.01,613.125,2.0,4.175,5.221,6.726,24.486,0.608,0,,
2025-01-07 05:20:00,T05,2.143,1.582,0.0,11.486,573.009,2.0,-3.485,13.631,26.795,35.833,0.325,0,,
2025-01-07 05:30:00,T01,12.254,12.405,1996.84,88.079,4420.804,11.512,-1.86,19.912,27.625,41.64,0.641,0,,
2025-01-07 05:30:00,T02,12.254,12.296,1998.958,86.572,4338.258,12.363,1.068,18.63,28.799,35.976,0.374,0,,
2025-01-07 05:30:00,T03,12.254,11.599,1790.936,80.726,4039.456,2.0,-4.286,26.157,36.278,48.563,0.5,0,,
2025-01-07 05:30:00,T04,12.254,11.179,1615.258,78.968,3947.788,2.0,-1.571,18.576,30.581,40.471,0.851,0,,
2025-01-07 05:30:00,T05,12.254,10.311,1268.31,70.43,3534.915,2.0,-0.734,16.731,30.823,42.028,0.593,0,,
2025-01-07 05:40:00,T01,11.023,11.341,1686.674,76.279,3811.104,2.0,1.45,17.648,25.84,44.754,0.659,0,,
2025-01-07 05:40:00,T02,11.023,10.841,1471.015,77.589,3867.614,2.0,2.278,24.923,35.066,52.853,0.387,0,,
2025-01-07 05:40:00,T03,11.023,10.679,1409.527,76.446,3827.553,2.0,-0.199,22.527,37.916,40.162,0.47,0,,
2025-01-07 05:40:00,T04,11.023,9.659,1038.466,67.884,3381.905,2.0,3.07,13.784,23.728,34.308,0.605,0,,
2025-01-07 05:40:00,T05,11.023,9.507,982.869,66.588,3329.354,2.0,-5.046,19.43,31.139,37.192,0.425,0,,
2025-01-07 05:50:00,T01,7.205,7.498,487.903,53.366,2661.825,2.0,-0.614,17.523,29.982,38.904,0.644,0,,
2025-01-07 05:50:00,T02,7.205,6.808,365.17,47.652,2389.2,2.0,0.569,13.415,22.083,33.279,0.667,0,,
2025-01-07 05:50:00,T03,7.205,7.183,428.953,50.899,2549.217,2.0,-0.404,18.449,32.602,40.609,0.574,0,,
2025-01-07 05:50:00,T04,7.205,6.851,372.116,48.169,2395.472,2.0,0.843,10.193,21.104,30.373,0.694,0,,
2025-01-07 05:50:00,T05,7.205,6.426,306.556,45.499,2278.222,2.0,1.966,20.001,31.173,39.246,0.571,0,,
2025-01-07 06:00:00,T01,5.349,5.58,200.117,39.556,1979.487,2.0,-3.245,23.8,35.957,46.812,0.536,0,,
2025-01-07 06:00:00,T02,5.349,5.189,161.726,35.742,1773.169,2.0,-0.601,25.724,33.344,45.636,0.466,0,,
2025-01-07 06:00:00,T03,5.349,4.591,111.928,32.438,1608.855,2.0,-1.16,13.981,22.632,35.253,0.411,0,,
2025-01-07 06:00:00,T04,5.349,4.678,117.571,31.871,1605.265,2.0,4.053,15.94,27.362,33.514,0.697,0,,
2025-01-07 06:00:00,T05,5.349,4.793,127.455,31.584,1575.544,2.0,0.242,19.436,30.35,43.486,0.463,0,,
2025-01-07 06:10:00,T01,7.379,7.068,408.685,50.117,2512.064,2.0,-0.389,24.122,34.028,47.692,0.493,0,,
2025-01-07 06:10:00,T02,7.379,6.893,377.301,49.174,2476.534,2.0,-3.172,18.305,23.396,41.497,0.389,0,,
2025-01-07 06:10:00,T03,7.379,6.506,316.513,44.904,2248.671,2.0,-3.963,20.882,24.183,43.702,0.57,0,,
2025-01-07 06:10:00,T04,7.379,6.633,337.738,47.126,2349.979,2.0,0.599,25.831,37.492,50.462,0.613,0,,
2025-01-07 06:10:00,T05,7.379,6.545,320.641,45.441,2278.484,2.0,-5.118,9.316,19.099,32.482,0.523,0,,
2025-01-07 06:20:00,T01,6.489,6.565,323.515,45.665,2280.31,2.0,5.162,5.694,12.644,24.188,0.628,0,,
2025-01-07 06:20:00,T02,6.489,6.358,294.009,45.874,2295.494,2.0,5.096,20.55,33.947,41.1,0.391,0,,
2025-01-07 06:20:00,T03,6.489,5.949,241.913,40.546,2033.802,2.0,3.973,19.375,27.457,39.155,0.638,0,,
2025-01-07 06:20:00,T04,6.489,6.707,345.867,47.938,2423.474,2.0,4.537,22.107,34.949,44.203,0.607,0,,
2025-01-07 06:20:00,T05,6.489,5.615,204.689,39.848,1986.681,2.0,-1.432,19.951,29.108,46.71,0.618,0,,
2025-01-07 06:30:00,T01,13.844,13.796,1980.511,95.808,4789.852,10.548,-4.627,21.598,29.043,39.44,0.71,0,,
2025-01-07 06:30:00,T02,13.844,12.673,1992.375,91.151,4557.015,11.026,-2.891,11.289,21.397,38.199,0.628,0,,
2025-01-07 06:30:00,T03,13.844,13.228,1960.13,94.171,4696.146,11.658,-6.631,15.459,19.65,37.391,0.441,0,,
2025-01-07 06:30:00,T04,13.844,12.471,1995.761,87.221,4371.513,12.864,2.155,7.517,16.056,43.873,0.677,0,,
2025-01-07 06:30:00,T05,13.844,12.055,1980.959,84.519,4242.786,13.109,-4.573,14.425,26.787,43.077,0.585,0,,
2025-01-07 06:40:00,T01,5.419,5.358,177.958,38.784,1944.85,2.0,-0.913,19.252,34.831,36.208,0.511,0,,
2025-01-07 06:40:00,T02,5.419,5.069,150.706,36.6,1833.313,2.0,-0.204,9.652,13.743,35.982,0.613,0,,
2025-01-07 06:40:00,T03,5.419,5.389,181.105,37.412,1896.112,2.0,0.278,21.039,37.511,41.655,0.27,0,,
2025-01-07 06:40:00,T04,5.419,4.939,138.468,34.151,1718.985,2.0,-3.964,16.594,31.031,37.497,0.785,0,,
2025-01-07 06:40:00,T05,5.419,4.975,142.114,37.075,1844.077,2.0,2.558,11.214,20.294,38.237,0.505,0,,
2025-01-07 06:50:00,T01,3.162,2.975,0.0,20.631,1036.854,2.0,-2.785,20.028,30.411,42.098,0.468,0,,
2025-01-07 06:50:00,T02,3.162,2.752,0.0,19.014,927.109,2.0,6.214,19.361,27.57,38.42,0.359,0,,
2025-01-07 06:50:00,T03,3.162,2.879,0.0,21.791,1081.058,2.0,-3.446,18.049,29.888,34.457,0.58,0,,
2025-01-07 06:50:00,T04,3.162,2.851,0.0,19.492,968.938,2.0,-2.383,18.837,24.881,40.111,0.454,0,,
2025-01-07 06:50:00,T05,3.162,1.877,0.0,11.558,574.993,2.0,-6.068,19.007,27.228,37.17,0.632,0,,
2025-01-07 07:00:00,T01,7.93,7.823,554.044,55.498,2791.729,2.0,0.022,8.24,17.184,27.878,0.571,0,,
2025-01-07 07:00:00,T02,7.93,8.003,588.885,55.909,2800.371,2.0,4.029,28.436,37.012,52.906,0.53,0,,
2025-01-07 07:00:00,T03,7.93,7.647,516.549,51.977,2614.219,2.0,-2.052,14.993,25.793,30.32,0.541,0,,
2025-01-07 07:00:00,T04,7.93,7.319,452.531,53.369,2701.029,2.0,-2.368,19.704,28.89,45.33,0.405,0,,
2025-01-07 07:00:00,T05,7.93,6.917,381.865,47.894,2411.716,2.0,2.586,18.11,27.98,36.214,0.604,0,,
2025-01-07 07:10:00,T01,4.433,4.596,108.859,31.919,1602.583,2.0,8.329,19.083,24.739,41.593,0.63,0,,
2025-01-07 07:10:00,T02,4.433,4.285,89.841,30.123,1511.378,2.0,-5.481,20.882,28.897,50.306,0.578,0,,
2025-01-07 07:10:00,T03,4.433,4.199,85.616,30.712,1544.651,2.0,1.436,10.779,17.291,27.882,0.534,0,,
2025-01-07 07:10:00,T04,4.433,3.385,44.879,22.765,1133.638,2.0,-0.435,24.28,37.134,50.54,0.662,0,,
2025-01-07 07:10:00,T05,4.433,4.153,82.512,27.845,1381.573,2.0,-3.211,21.658,33.698,38.458,0.65,0,,
2025-01-07 07:20:00,T01,5.13,5.363,178.572,36.048,1792.563,2.0,-0.17,24.14,32.757,47.149,0.7,0,,
2025-01-07 07:20:00,T02,5.13,4.947,140.122,35.899,1789.541,2.0,-0.67,18.45,27.915,40.685,0.502,0,,
2025-01-07 07:20:00,T03,5.13,4.62,112.865,32.799,1625.744,2.0,4.88,20.876,37.612,41.121,0.29,0,,
2025-01-07 07:20:00,T04,5.13,5.035,147.03,36.171,1820.619,2.0,-3.185,13.058,24.592,44.103,0.604,0,,
2025-01-07 07:20:00,T05,5.13,5.488,191.301,39.139,1957.286,2.0,0.737,15.629,21.627,32.381,0.512,0,,
2025-01-07 07:30:00,T01,10.419,10.44,1316.738,72.51,3627.968,2.0,-0.406,16.253,24.372,40.744,0.785,0,,
2025-01-07 07:30:00,T02,10.419,10.172,1217.603,71.462,3581.515,2.0,-1.135,21.285,32.719,42.338,0.494,0,,
2025-01-07 07:30:00,T03,10.419,9.688,1052.022,67.384,3376.455,2.0,1.037,25.209,40.774,52.491,0.459,0,,
2025-01-07 07:30:00,T04,10.419,9.435,972.114,66.719,3330.683,2.0,-0.32,20.725,33.589,48.022,0.53,0,,
2025-01-07 07:30:00,T05,10.419,9.466,981.462,66.234,3324.145,2.0,-0.667,23.086,36.776,47.301,0.468,0,,
2025-01-07 07:40:00,T01,13.875,14.056,1999.576,99.366,4972.614,11.37,-0.681,14.062,20.534,36.458,0.666,0,,
2025-01-07 07:40:00,T02,13.875,13.451,1997.751,93.754,4679.653,12.254,1.569,14.256,31.674,32.788,0.491,0,,
2025-01-07 07:40:00,T03,13.875,13.104,1993.644,91.648,4588.966,10.609,2.639,20.414,32.202,46.276,0.411,0,,
2025-01-07 07:40:00,T04,13.875,12.242,1988.235,86.459,4326.55,11.923,-3.592,25.357,37.623,49.86,0.633,0,,
2025-01-07 07:40:00,T05,13.875,12.34,1999.999,86.691,4342.696,12.511,-0.028,15.2,28.733,33.785,0.603,0,,
2025-01-07 07:50:00,T01,14.245,13.867,1998.05,98.826,4952.181,12.181,-1.461,13.888,29.432,36.853,0.807,0,,
2025-01-07 07:50:00,T02,14.245,13.694,1999.177,97.61,4892.92,11.324,0.949,16.038,27.584,36.21,0.462,0,,
2025-01-07 07:50:00,T03,14.245,14.034,1988.032,97.295,4870.144,11.097,3.623,13.981,29.701,36.35,0.462,0,,
2025-01-07 07:50:00,T04,14.245,12.732,1992.576,89.188,4459.832,12.414,-2.852,26.731,34.904,42.775,0.509,0,,
2025-01-07 07:50:00,T05,14.245,12.479,1984.083,85.449,4265.991,11.53,4.18,22.605,34.139,49.223,0.471,0,,
2025-01-07 08:00:00,T01,12.29,12.178,1985.505,86.526,4309.739,11.394,-3.988,16.661,28.773,40.465,0.598,0,,
2025-01-07 08:00:00,T02,12.29,12.263,1995.583,84.586,4225.386,12.85,2.199,13.331,20.563,37.474,0.444,0,,
2025-01-07 08:00:00,T03,12.29,11.992,1994.899,84.471,4226.653,2.0,1.083,14.511,21.331,33.569,0.482,0,,
2025-01-07 08:00:00,T04,12.29,10.659,1380.87,74.905,3747.936,2.0,5.726,17.304,23.621,36.491,0.463,0,,
2025-01-07 08:00:00,T05,12.29,10.746,1435.391,73.031,3640.296,2.0,1.231,9.621,22.265,35.86,0.387,0,,
2025-01-07 08:10:00,T01,11.999,11.939,1968.92,82.282,4123.381,2.0,-0.908,21.4,34.094,48.133,0.645,0,,
2025-01-07 08:10:00,T02,11.999,11.559,1785.62,81.039,4062.584,2.0,-1.504,15.796,30.081,37.463,0.455,0,,
2025-01-07 08:10:00,T03,11.999,11.502,873.227,79.469,3971.272,2.0,4.261,16.205,27.235,44.853,0.456,1,,
2025-01-07 08:10:00,T04,11.999,10.643,1375.727,75.006,3774.732,2.0,-5.559,18.871,23.493,43.781,0.563,0,,
2025-01-07 08:10:00,T05,11.999,10.65,1390.56,76.856,3824.522,2.0,3.411,17.649,28.52,43.824,0.584,0,,
2025-01-07 08:20:00,T01,12.487,12.742,1980.003,90.359,4504.137,12.197,4.687,22.813,33.977,42.715,0.81,0,,
2025-01-07 08:20:00,T02,12.487,12.138,1995.966,83.845,4194.127,10.733,-2.102,22.252,32.935,40.787,0.46,0,,
2025-01-07 08:20:00,T03,12.487,11.871,1864.971,83.145,4168.149,2.0,9.029,17.398,29.43,33.273,0.391,0,,
2025-01-07 08:20:00,T04,12.487,11.172,1599.049,79.18,3961.211,2.0,4.492,30.595,47.269,55.092,0.645,0,,
2025-01-07 08:20:00,T05,12.487,10.883,1491.78,75.928,3790.23,2.0,-0.609,15.599,30.053,37.823,0.543,0,,
2025-01-07 08:30:00,T01,6.551,6.851,372.113,46.716,2347.875,2.0,0.257,18.168,23.797,39.979,0.373,0,,
2025-01-07 08:30:00,T02,6.551,6.902,378.293,48.561,2434.09,2.0,3.55,21.976,29.44,47.953,0.731,0,,
2025-01-07 08:30:00,T03,6.551,6.001,250.074,42.356,2117.986,2.0,-0.391,11.551,24.345,31.926,0.738,0,,
2025-01-07 08:30:00,T04,6.551,6.109,260.864,40.725,2024.97,2.0,4.996,14.775,24.216,39.238,0.494,0,,
2025-01-07 08:30:00,T05,6.551,5.888,236.284,43.154,2164.236,2.0,0.254,15.942,24.172,36.769,0.525,0,,
2025-01-07 08:40:00,T01,9.827,10.172,1210.747,72.698,3652.628,2.0,-3.688,23.81,33.671,43.191,0.628,0,,
2025-01-07 08:40:00,T02,9.827,9.497,991.164,66.717,3345.715,2.0,0.861,8.777,18.225,24.137,0.634,0,,
2025-01-07 08:40:00,T03,9.827,8.739,761.649,60.674,3037.498,2.0,-5.546,10.661,15.254,36.207,0.378,0,,
2025-01-07 08:40:00,T04,9.827,9.308,933.114,63.191,3170.167,2.0,0.929,23.535,31.501,50.494,0.468,0,,
2025-01-07 08:40:00,T05,9.827,8.862,783.338,61.755,3101.172,2.0,7.79,15.624,21.245,38.539,0.455,0,,
2025-01-07 08:50:00,T01,5.042,5.323,171.207,37.319,1868.09,2.0,-6.472,16.725,21.84,36.485,0.578,0,,
2025-01-07 08:50:00,T02,5.042,4.975,142.488,36.487,1819.123,2.0,0.453,16.532,27.012,44.801,0.592,0,,
2025-01-07 08:50:00,T03,5.042,4.83,130.418,36.115,1805.958,2.0,-0.719,22.189,32.44,42.447,0.542,0,,
2025-01-07 08:50:00,T04,5.042,4.982,143.111,36.164,1806.238,2.0,0.403,17.484,27.824,34.125,0.569,0,,
2025-01-07 08:50:00,T05,5.042,4.425,100.084,30.864,1536.076,2.0,1.97,22.174,35.362,44.646,0.472,0,,
2025-01-07 09:00:00,T01,13.515,13.678,1998.372,95.549,4768.162,11.906,1.335,17.915,27.982,41.67,0.531,0,,
2025-01-07 09:00:00,T02,13.515,12.883,1998.963,90.249,4539.434,13.387,1.065,17.46,28.418,43.732,0.484,0,,
2025-01-07 09:00:00,T03,13.515,12.715,1992.992,87.285,4369.958,10.633,2.771,13.398,26.412,36.758,0.48,0,,
2025-01-07 09:00:00,T04,13.515,12.358,1999.847,85.681,4292.037,10.055,-0.409,23.524,28.109,43.15,0.728,0,,
2025-01-07 09:00:00,T05,13.515,12.073,1999.8,85.013,4234.893,11.705,-0.468,6.932,14.786,24.85,0.464,0,,
2025-01-07 09:10:00,T01,17.12,17.875,1993.431,125.186,6273.337,11.678,-2.683,11.069,21.376,32.84,0.639,0,,
2025-01-07 09:10:00,T02,17.12,16.54,1995.512,115.121,5751.655,10.366,2.217,13.989,23.319,32.906,0.662,0,,
2025-01-07 09:10:00,T03,17.12,15.766,1999.889,110.959,5558.313,10.381,-0.348,4.625,15.951,17.366,0.513,0,,
2025-01-07 09:10:00,T04,17.12,15.288,1984.291,108.769,5440.871,11.931,4.152,11.99,25.292,34.248,0.55,0,,
2025-01-07 09:10:00,T05,17.12,15.321,1999.95,106.537,5335.156,12.533,-0.233,15.297,26.621,40.242,0.556,0,,
2025-01-07 09:20:00,T01,6.005,6.386,301.437,44.023,2210.153,2.0,-0.135,21.18,36.314,43.627,0.765,0,,
2025-01-07 09:20:00,T02,6.005,5.745,218.204,39.635,1958.323,2.0,-3.531,21.648,32.906,37.312,0.49,0,,
2025-01-07 09:20:00,T03,6.005,5.257,167.851,36.049,1793.263,2.0,2.044,16.516,23.774,40.284,0.517,0,,
2025-01-07 09:20:00,T04,6.005,5.428,185.043,37.442,1885.236,2.0,-0.691,16.52,24.647,39.02,0.703,0,,
2025-01-07 09:20:00,T05,6.005,5.292,171.424,37.585,1875.361,2.0,1.142,21.174,28.948,42.641,0.499,0,,
2025-01-07 09:30:00,T01,3.604,3.229,38.834,23.314,1168.733,2.0,-2.767,29.637,40.292,53.328,0.736,0,,
2025-01-07 09:30:00,T02,3.604,3.585,53.209,25.141,1254.546,2.0,2.303,15.595,28.154,42.514,0.572,0,,
2025-01-07 09:30:00,T03,3.604,3.133,35.518,22.348,1111.346,2.0,2.322,14.4,25.401,36.312,0.494,0,,
2025-01-07 09:30:00,T04,3.604,3.314,41.993,22.955,1150.233,2.0,2.546,27.65,36.816,55.5,0.625,0,,
2025-01-07 09:30:00,T05,3.604,3.683,57.521,26.758,1347.175,2.0,-3.365,18.232,30.09,45.84,0.464,0,,
2025-01-07 09:40:00,T01,11.519,11.716,1850.078,81.2,4064.186,2.0,-3.634,21.452,37.295,46.05,0.733,0,,
2025-01-07 09:40:00,T02,11.519,10.942,1514.329,78.859,3944.855,2.0,-1.683,18.126,29.276,41.078,0.542,0,,
2025-01-07 09:40:00,T03,11.519,10.421,1306.924,73.099,3667.259,2.0,2.234,9.805,21.237,38.181,0.517,0,,
2025-01-07 09:40:00,T04,11.519,10.338,1273.078,71.733,3583.334,2.0,-3.147,20.437,35.911,41.792,0.803,0,,
2025-01-07 09:40:00,T05,11.519,10.209,1230.004,71.355,3561.871,2.0,-1.657,12.783,28.372,33.727,0.495,0,,
2025-01-07 09:50:00,T01,15.466,15.087,1997.492,105.598,5260.923,11.159,-1.657,8.44,17.683,24.075,0.509,0,,
2025-01-07 09:50:00,T02,15.466,14.818,999.944,103.339,5146.751,13.24,0.349,20.031,27.787,38.808,0.471,1,,
2025-01-07 09:50:00,T03,15.466,14.086,1998.917,98.472,4921.01,10.789,-1.089,17.583,26.668,44.652,0.379,0,,
2025-01-07 09:50:00,T04,15.466,13.728,1997.23,94.028,4690.466,12.155,-1.742,14.998,29.734,32.882,0.795,0,,
2025-01-07 09:50:00,T05,15.466,13.747,1998.946,95.057,4766.979,12.296,1.074,22.079,35.221,45.092,0.537,0,,
2025-01-07 10:00:00,T01,13.555,13.556,1998.801,94.476,4708.984,11.662,1.146,19.181,28.013,42.495,0.708,0,,
2025-01-07 10:00:00,T02,13.555,13.178,1996.66,93.76,4679.988,13.041,1.912,19.405,23.06,40.538,0.495,0,,
2025-01-07 10:00:00,T03,13.555,13.154,1999.645,94.289,4698.492,11.862,0.623,15.717,24.617,40.021,0.514,0,,
2025-01-07 10:00:00,T04,13.555,12.237,1992.868,85.719,4279.492,12.524,-2.796,17.246,18.649,39.401,0.644,0,,
2025-01-07 10:00:00,T05,13.555,12.264,1996.609,84.745,4221.186,10.42,1.927,21.477,28.508,42.813,0.577,0,,
2025-01-07 10:10:00,T01,2.363,2.287,0.0,15.164,761.523,2.0,2.669,18.361,30.5,42.593,0.588,0,,
2025-01-07 10:10:00,T02,2.363,2.565,0.0,17.317,864.163,2.0,2.914,16.238,25.322,35.034,0.502,0,,
2025-01-07 10:10:00,T03,2.363,2.474,0.0,17.758,889.368,2.0,-2.135,28.208,42.967,45.955,0.333,0,,
2025-01-07 10:10:00,T04,2.363,1.918,0.0,12.339,609.728,2.0,-3.836,19.43,28.699,37.521,0.624,0,,
2025-01-07 10:10:00,T05,2.363,2.248,0.0,16.322,801.025,2.0,-1.365,27.04,43.008,49.991,0.536,0,,
2025-01-07 10:20:00,T01,8.116,7.966,578.045,56.572,2831.676,2.0,5.105,15.283,23.727,38.517,0.722,0,,
2025-01-07 10:20:00,T02,8.116,7.897,564.901,56.118,2814.082,2.0,-4.471,17.581,22.451,44.513,0.463,0,,
2025-01-07 10:20:00,T03,8.116,7.371,459.378,52.769,2650.59,2.0,4.421,20.678,29.882,40.313,0.76,0,,
2025-01-07 10:20:00,T04,8.116,7.21,433.801,51.711,2582.93,2.0,-0.344,11.551,23.286,25.688,0.869,0,,
2025-01-07 10:20:00,T05,8.116,6.822,361.609,48.989,2481.902,2.0,5.91,17.904,27.021,29.597,0.417,0,,
2025-01-07 10:30:00,T01,7.77,7.493,483.702,50.976,2537.672,2.0,3.766,21.513,32.058,44.924,0.529,0,,
2025-01-07 10:30:00,T02,7.77,7.713,529.5,52.504,2623.938,2.0,2.502,11.759,21.646,40.898,0.421,0,,
2025-01-07 10:30:00,T03,7.77,7.524,491.959,51.939,2570.828,2.0,-2.197,19.898,27.7,42.001,0.434,0,,
2025-01-07 10:30:00,T04,7.77,6.931,385.251,49.872,2490.945,2.0,-0.577,13.061,23.242,35.116,0.671,0,,
2025-01-07 10:30:00,T05,7.77,6.607,333.67,47.523,2384.756,2.0,-0.781,26.314,36.758,50.39,0.63,0,,
2025-01-07 10:40:00,T01,8.067,8.034,599.15,55.948,2797.022,2.0,1.931,16.797,26.194,36.02,0.437,0,,
2025-01-07 10:40:00,T02,8.067,7.785,546.106,53.945,2698.898,2.0,-0.414,20.577,33.853,50.716,0.371,0,,
2025-01-07 10:40:00,T03,8.067,7.239,437.418,51.245,2563.401,2.0,-2.831,15.999,28.426,34.824,0.462,0,,
2025-01-07 10:40:00,T04,8.067,7.364,462.116,52.665,2637.928,2.0,-0.069,22.585,32.408,45.135,0.568,0,,
2025-01-07 10:40:00,T05,8.067,7.886,566.729,55.773,2793.905,2.0,1.823,13.315,21.518,33.801,0.554,0,,
2025-01-07 10:50:00,T01,4.929,4.469,102.809,31.85,1587.886,2.0,3.187,19.368,30.771,40.566,0.794,0,,
2025-01-07 10:50:00,T02,4.929,4.221,86.408,28.659,1430.411,2.0,3.927,5.475,11.576,29.653,0.448,0,,
2025-01-07 10:50:00,T03,4.929,4.458,102.237,30.861,1542.307,2.0,-2.533,8.363,22.996,37.104,0.634,0,,
2025-01-07 10:50:00,T04,4.929,4.0,73.761,28.217,1396.17,2.0,3.152,12.854,21.821,39.53,0.847,0,,
2025-01-07 10:50:00,T05,4.929,4.864,132.669,35.3,1753.744,2.0,-3.019,23.539,38.848,54.502,0.56,0,,
2025-01-07 11:00:00,T01,12.22,12.586,1999.898,86.418,4310.428,11.09,-0.333,27.362,40.098,44.592,0.711,0,,
2025-01-07 11:00:00,T02,12.22,11.724,1863.487,81.627,4082.334,2.0,-1.416,28.069,38.367,47.527,0.457,0,,
2025-01-07 11:00:00,T03,12.22,11.289,1658.927,79.307,3961.664,2.0,-2.874,25.23,36.008,44.17,0.432,0,,
2025-01-07 11:00:00,T04,12.22,11.12,1532.35,78.671,3948.05,2.0,-9.085,17.779,24.798,34.083,0.409,0,,
2025-01-07 11:00:00,T05,12.22,10.68,1408.585,76.688,3840.204,2.0,1.413,13.402,27.713,31.335,0.29,0,,
2025-01-07 11:10:00,T01,11.237,11.545,1780.302,79.83,3978.342,2.0,1.078,21.359,32.309,52.25,0.764,0,,
2025-01-07 11:10:00,T02,11.237,11.218,1632.7,78.971,3928.021,2.0,1.23,25.498,33.498,45.06,0.348,0,,
2025-01-07 11:10:00,T03,11.237,10.42,1306.304,72.191,3597.11,2.0,-2.232,21.974,34.752,41.828,0.611,0,,
2025-01-07 11:10:00,T04,11.237,10.468,1327.556,74.328,3712.07,2.0,0.064,17.779,27.539,41.44,0.674,0,,
2025-01-07 11:10:00,T05,11.237,9.789,1073.592,68.995,3464.152,2.0,-4.957,21.784,35.139,44.794,0.61,0,,
